PRODINFO,¥1399.00-2129.00,1299.00-2029.00,558,"优惠
淘金币可抵38.97元",,收藏宝贝 (685人气),快递 免运费 ,"货源保障,7天无理由,运费险"
587393000000,3,review-1103735336779,2020年10月14日 09:52,我说质量是专业里放多少黄金没有，效果也很好非常满意。,,,,
587393000000,3,review-1104020161482,2020年10月13日 18:59,可以用着好用 比以前那种好多了,,,,
587393000000,3,review-1104015449693,2020年10月13日 18:24,非常好👍,,,,
587393000000,3,review-1104457619122,2020年10月11日 20:54,此用户没有填写评价。,,,,
587393000000,3,review-1103962142912,2020年10月10日 19:28,东西牛* 价格良心,,,,
587393000000,3,review-1102937593534,2020年10月05日 18:26,适合新手练习,,,,
587393000000,3,review-1103098126742,2020年10月04日 11:57,迷迷糊糊马马虎虎模模糊糊,,,,
587393000000,3,review-1101831393671,2020年09月27日 01:02,看着不错,,,,
587393000000,3,review-1101218121782,2020年09月22日 13:56,经济实惠,,,,
587393000000,4,review-1101583431870,2020年09月20日 09:08,毛刺很多,,,,
587393000000,4,review-1100969759372,2020年09月15日 12:38,好用 好用 就是有点单薄 感觉用力的话就会烂掉,,,,
587393000000,4,review-1100288073747,2020年09月15日 10:50,梳子还可以！但是塑料的，没有木梳的好梳！经常打滑！,,,,
587393000000,4,review-1099802544435,2020年09月14日 08:40,梳子蛮好用的，质量靠谱。快递小哥服务很好，一天给我派送了两次，第一次我店里没开门，第二次天都黑了还在派送，服务真的很好。,,,,
587393000000,4,review-1100513491390,2020年09月11日 23:08,梳子很好，就是短了点。,,,,
PRODINFO,¥10.00-108.20,6.80-105.00,92,"优惠
淘金币可抵0.20元
 80元店铺优惠券，满1000元可用 领取
 60元店铺优惠券，满698元可用 领取",,收藏宝贝 (925人气),快递 免运费 ,7天无理由
584873000000,1,review-1120717993590,2021年01月29日 17:12,此用户没有填写评价。,,,,
584873000000,1,review-1119785113129,,15天内买家未作出评价,,,,
584873000000,1,review-1117212767434,2020年12月25日 20:20,东西还行就是快递太差,,,,
584873000000,1,review-1116750091360,2020年12月22日 12:18,挺好的，回购很多次了,,,,
584873000000,1,review-1113991381581,2020年12月08日 18:17,锡纸看起来很好，暂时还没用上,,,,
584873000000,1,review-1113519386005,2020年12月01日 21:17,老顾客了，多次购买，五星好评,,,,
584873000000,1,review-1112212937759,2020年11月26日 11:29,好评老顾客了,,,,
584873000000,1,review-1112433503118,2020年11月22日 13:16,可以物美价廉,,,,
584873000000,1,review-1110930114389,2020年11月14日 21:21,一如既往的好,,,,
584873000000,1,review-1109917496499,2020年11月13日 10:35,锡纸比我们在店里买的有点薄，不过便宜！,,,,
584873000000,1,review-1104735936739,2020年10月21日 08:36,非常不错好用,,,,
584873000000,1,review-1103758569935,,15天内买家未作出评价,,,,
584873000000,1,review-1104033715981,2020年10月08日 20:36,质量不错，还会回购。,,,,
584873000000,1,review-1100381759832,2020年09月11日 01:22,很好的下次需要再来,,,,
584873000000,1,review-1100295167687,2020年09月10日 13:46,锡子还可以,,,,
584873000000,1,review-1099843999545,2020年09月07日 06:07,此用户没有填写评价。,,,,
PRODINFO,¥8.50-27.00,5.50-24.00,50,"优惠
淘金币可抵0.16元
 80元店铺优惠券，满1000元可用 领取
 60元店铺优惠券，满698元可用 领取",,收藏宝贝 (103人气),快递 免运费 ,7天无理由
585495000000,1,review-1121371410087,2021年01月31日 18:06,包裝太差！,,,,
585495000000,1,review-1120029689772,2021年01月23日 17:09,暂时不评价，期待追加评论吧。,,,,
585495000000,1,review-1112538179524,2020年11月23日 10:03,真心不错,,,,
585495000000,1,review-1112139686960,,15天内买家未作出评价,,,,
585495000000,1,review-1104735936736,2020年10月21日 08:36,非常不错好用,,,,
585495000000,1,review-1104622002450,2020年10月15日 12:33,老顾客了，多次购买，五星好评,,,,
585495000000,1,review-1100236062873,2020年09月12日 12:33,一如既往的好，每学期必备,,,,
585495000000,1,review-1100362919031,2020年09月10日 21:16,很好用，以后还会再来光顾,,,,
585495000000,1,review-1122508427917,2021年02月07日 15:40,此用户没有填写评价。,,,,
585495000000,1,review-1122214299136,2021年02月04日 18:51,此用户没有填写评价。,,,,
585495000000,1,review-1121206553315,2021年02月02日 18:43,此用户没有填写评价。,,,,
PRODINFO,¥4.00,2.5,67,"优惠
淘金币可抵0.07元
 80元店铺优惠券，满1000元可用 领取
 60元店铺优惠券，满698元可用 领取",,收藏宝贝 (125人气),快递 免运费 ,7天无理由
585815000000,1,review-1120662631785,2021年01月22日 14:33,质量非常的好，很喜欢，并且性价比很高，客服的态度也很好，下次还会再来,,,,
585815000000,1,review-1119470745145,2021年01月18日 20:29,东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样,,,,
585815000000,1,review-1118133811896,2021年01月02日 11:17,挺好，就是这头卡盒太小了，里面东西也很少,,,,
585815000000,1,review-1116456762279,2020年12月22日 19:22,质量挺好的,,,,
585815000000,1,review-1110624592109,2020年11月17日 15:29,夹子质量很不错，特别耐用，物流也很快,,,,
585815000000,1,review-1109917496501,2020年11月13日 10:35,还行，就是夹子比较小,,,,
585815000000,1,review-1108737643228,2020年11月05日 22:04,质量不太好。很多都是露出里面的铁的。好恶心,,,,
585815000000,1,review-1106427817482,2020年10月30日 13:50,一如既往的好，以前每次都是左挑右选，自从发现这家店，真的是可以大胆放心的买了！一如既往的好，以前每次都是左挑右选，自从发现这家店，真的是可以大胆放心的买了！,,,,
585815000000,1,review-1104387220613,2020年10月18日 15:59,服务质量好，态度热情，值得推荐！掌柜发货很及时，谢谢啦！当你看到这段话的时候，说明我对此产品很是满意，后来者可以放心大胆的购买，我并非一个不负责任的买家，如果产品不好，我也会花一番功夫来好好评论一下的！,,,,
585815000000,1,review-1104862750184,2020年10月17日 09:27,平时用的也是这一种，夹的紧，牢固,,,,
585815000000,1,review-1104709862877,2020年10月16日 00:42,好评 满意的,,,,
585815000000,1,review-1104003343683,2020年10月08日 16:45,超级差的商家。,,,,
585815000000,1,review-1100268714056,2020年09月12日 16:05,质量好便宜,,,,
PRODINFO,¥3.00-10.30,2.20-9.50,575,"优惠
淘金币可抵0.06元
 80元店铺优惠券，满1000元可用 领取
 60元店铺优惠券，满698元可用 领取",,收藏宝贝 (2062人气),快递 免运费 ,7天无理由
584204000000,1,review-1122277227044,2021年02月05日 12:14,质量可以,,,,
584204000000,1,review-1122160639745,2021年02月04日 11:50,还不错！,,,,
584204000000,1,review-1121194334243,2021年01月30日 10:52,此用户没有填写评价。,,,,
584204000000,1,review-1121096686824,2021年01月29日 13:22,货已收到，还没用看着不错，好评,,,,
584204000000,1,review-1120564849803,2021年01月28日 12:45,比想象中厚一点，可以。,,,,
584204000000,1,review-1120906214082,,15天内买家未作出评价,,,,
584204000000,1,review-1119924980105,2021年01月26日 12:40,还没有用，帮别人带的,,,,
584204000000,1,review-1120236293508,2021年01月25日 14:04,二次回购了 很好。喜欢软毛的。可以入手,,,,
584204000000,1,review-1120997227490,2021年01月25日 12:25,质量挺好的，手柄再长2—3厘米就更好啦！,,,,
584204000000,1,review-1120185113623,2021年01月25日 00:11,可以 非常好,,,,
584204000000,1,review-1120835731643,2021年01月23日 22:38,"真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",,,,
584204000000,1,review-1119931101021,2021年01月22日 19:34,多次购买,,,,
584204000000,1,review-1119337208319,2021年01月21日 11:40,理发刷子收到了，非常好用，我很喜欢！,,,,
584204000000,1,review-1118927916512,2021年01月17日 18:47,买了好多次了,,,,
584204000000,1,review-1118880060074,2021年01月17日 12:58,宝贝与描述基本一致，发货很快，值得一买,,,,
584204000000,1,review-1119075949404,2021年01月15日 14:53,质量好，物美价廉，50好评。,,,,
584204000000,1,review-1119120462509,2021年01月12日 15:05,还没用，看着挺好的。好用下次再回购。,,,,
584204000000,1,review-1118424393881,2021年01月10日 08:27,还没用，看着不错,,,,
584204000000,1,review-1118598190056,2021年01月08日 10:29,好用，第二次购买,,,,
584204000000,1,review-1118634879069,2021年01月05日 23:41,梳子不错，还有优惠，还不错。,,,,
584204000000,2,review-1118097042285,2021年01月04日 18:18,五星！,,,,
584204000000,2,review-1117779246654,2021年01月02日 11:57,很满意的一次购物。,,,,
584204000000,2,review-1117308215230,2020年12月26日 16:23,不错呦挺好！！！！！！！！,,,,
584204000000,2,review-1116168141031,2020年12月23日 16:01,刷子非常好用。,,,,
584204000000,2,review-1116538314244,2020年12月23日 13:10,质量挺好的，发货速度快。,,,,
584204000000,2,review-1116482123094,2020年12月20日 13:22,真心不错,,,,
584204000000,2,review-1116443427910,2020年12月20日 09:02,挺好的，一直想买这样的梳子，还是淘宝应有尽有。,,,,
584204000000,2,review-1115623293797,2020年12月19日 16:28,还没用呢看着还行,,,,
584204000000,2,review-1114909887881,2020年12月10日 12:41,😃超级好用！还很美观！墙裂推荐！有需要再回购！,,,,
584204000000,2,review-1113233604724,2020年12月05日 13:15,还没用，看着挺好的。好用下次再回购。,,,,
584204000000,2,review-1112850649758,2020年11月30日 09:40,价格便宜，还包邮，满意,,,,
584204000000,2,review-1112776190615,2020年11月27日 11:55,物有所值,,,,
584204000000,2,review-1111549665118,2020年11月21日 11:14,质量很好物美价廉质量很好物美价廉,,,,
584204000000,2,review-1111111712161,2020年11月20日 19:36,可以,,,,
584204000000,2,review-1112142979182,2020年11月20日 11:43,还没用，应该可以的，够大！,,,,
584204000000,2,review-1111329137957,2020年11月19日 18:41,到货很快，专业工具。,,,,
584204000000,2,review-1111355930961,2020年11月17日 13:51,很好，还会来的。,,,,
584204000000,2,review-1110644410352,2020年11月13日 09:15,此用户没有填写评价。,,,,
584204000000,2,review-1110962475524,2020年11月12日 21:33,不废话 很好,,,,
584204000000,2,review-1108902409876,2020年11月07日 13:19,刷子收到了，质量不错，用起来也可以,,,,
584204000000,3,review-1107389729196,2020年11月03日 22:26,刚收到，挺不错的染发梳子哦！,,,,
584204000000,3,review-1107953839759,2020年11月03日 10:47,宝贝非常满意，价廉物美，物流快。,,,,
584204000000,3,review-1106757437821,2020年11月01日 17:23,收到了，挺好的，,,,,
584204000000,3,review-1106469505012,2020年10月30日 17:56,染发梳子收到了，质量好值得拥有。,,,,
584204000000,3,review-1105931350739,2020年10月24日 16:10,还没有用，不知道好不好用，看起来有点小,,,,
584204000000,3,review-1105512569155,2020年10月24日 10:15,确实不错理发店一样,,,,
584204000000,3,review-1104456908222,2020年10月19日 08:34,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1104456908221,2020年10月19日 08:34,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1104720561809,2020年10月18日 15:12,此用户没有填写评价。,,,,
584204000000,3,review-1104238160753,2020年10月17日 17:59,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1104238160752,2020年10月17日 17:59,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1105276203526,2020年10月17日 17:57,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1105276203525,2020年10月17日 17:57,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1105275927523,2020年10月17日 17:54,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1105275927522,2020年10月17日 17:54,哎呦不错不错不错不错不错不错不错哦,,,,
584204000000,3,review-1104461809564,,15天内买家未作出评价,,,,
584204000000,3,review-1105036763773,2020年10月15日 22:14,东西收到。,,,,
584204000000,3,review-1104467034998,2020年10月14日 14:06,非常好，物超所值，继续复购,,,,
584204000000,3,review-1104180694836,2020年10月12日 12:23,挺好的,,,,
584204000000,3,review-1104403019048,2020年10月11日 14:08,塑胶 比较软不过还可以吧,,,,
584204000000,4,review-1103476293134,2020年10月09日 19:30,染发梳子质量棒棒 价格实惠 十分划算 百分满意 好评,,,,
584204000000,4,review-1103956423459,,15天内买家未作出评价,,,,
584204000000,4,review-1103277926780,2020年10月05日 17:29,刷子很软，很好用！发货快！大家赶快买！,,,,
584204000000,4,review-1103277926781,2020年10月05日 17:29,刷子很软很好用！发货快！大家赶快买！,,,,
584204000000,4,review-1102477368735,2020年10月04日 19:22,宝贝很好，满意,,,,
584204000000,4,review-1102748081119,2020年10月04日 11:39,便宜又包邮 真的是太棒了，关键是这物流也很快,,,,
584204000000,4,review-1103376391962,2020年10月03日 21:21,质量不错，价格便宜，值得买。,,,,
584204000000,4,review-1102070120775,2020年10月01日 12:42,去年买的，用了一年，一点都不会毛，非常好用，非常耐用。,,,,
584204000000,4,review-1101694760117,2020年09月28日 14:10,质量挺好的，最近太忙了，确认晚了，东西是很好的，做工细致，我非常喜欢，呵呵，谢了，物流也很快很给力，帮你做个广告，朋友们:这家店的货值。物美价廉，放心购买吧！！,,,,
584204000000,4,review-1102359634540,2020年09月28日 12:32,挺好用 物流也挺快的,,,,
584204000000,4,review-1102348754831,2020年09月28日 11:09,焗油梳子质量可以，毛刷软硬适中！,,,,
584204000000,4,review-1102196790734,2020年09月27日 09:27,碗还可以，质量挺好,,,,
584204000000,4,review-1102148115663,2020年09月24日 13:00,质量可以，还没用呢,,,,
584204000000,4,review-1101746458425,2020年09月23日 20:02,蛮好的。价格也便宜。 质量OK。发货快。,,,,
584204000000,4,review-1101605955793,2020年09月20日 11:55,丸美很好,,,,
584204000000,4,review-1101605955792,2020年09月20日 11:55,完美很好,,,,
584204000000,4,review-1101600823439,2020年09月20日 11:12,不掉地上一下子就折了,,,,
584204000000,4,review-1100515056343,2020年09月19日 16:14,好用还便宜,,,,
584204000000,4,review-1101253767519,2020年09月17日 15:28,此用户没有填写评价。,,,,
584204000000,4,review-1101151087184,2020年09月16日 18:17,说一句真好棒👍,,,,
584204000000,5,review-1100439665574,2020年09月16日 13:02,良心商家,,,,
584204000000,5,review-1100397622922,2020年09月13日 15:52,刷子毛毛有点点软，质量可以,,,,
584204000000,5,review-1100675587289,2020年09月13日 10:12,碗太大了吧，其它还好,,,,
584204000000,5,review-1099665488652,2020年09月13日 06:29,没想到刷子又大又好！值！！会回购,,,,
584204000000,5,review-1099853197641,2020年09月11日 23:53,非常好，一个小东西还用了纸箱装，老板大气，好评,,,,
584204000000,5,review-1100381759834,2020年09月11日 01:22,很好的下次需要再来,,,,
584204000000,5,review-1099443153325,,15天内买家未作出评价,,,,
584204000000,5,review-1099120640402,2020年09月08日 22:59,好多次购买了 一直都用他家的 比实体店便宜好多,,,,
584204000000,5,review-1099281413336,2020年09月07日 18:05,不错，好用,,,,
584204000000,5,review-1099223649503,2020年09月07日 11:51,挺好上色的,,,,
584204000000,5,review-1099208745945,2020年09月07日 10:09,质量很厚实 不错 以后还会来,,,,
584204000000,5,review-1098942937379,2020年09月05日 09:34,该宝贝全家都可以分配使用了！,,,,
584204000000,5,review-1098942937378,2020年09月05日 09:34,多种颜色很结实也好使用，得心应手。,,,,
584204000000,5,review-1098942937380,2020年09月05日 09:34,宝贝收到包装完好，快递配合也到位及时送到家。全五星！,,,,
584204000000,5,review-1098990106613,2020年09月02日 20:38,物流快，不错,,,,
584204000000,5,review-1098284368960,2020年09月02日 13:38,质量很好J,,,,
584204000000,5,review-1098557653712,2020年09月02日 07:08,好可以,,,,
PRODINFO,¥3.00,2.2,513,"优惠
淘金币可抵0.06元
 80元店铺优惠券，满1000元可用 领取
 60元店铺优惠券，满698元可用 领取",,收藏宝贝 (409人气),快递 免运费 ,7天无理由
584717000000,1,review-1119356365786,2021年01月17日 21:16,温度升的快，超级好用。,,,,
584717000000,1,review-1119236466049,2021年01月13日 14:28,好用，加热快,,,,
584717000000,1,review-1119374467741,2021年01月11日 16:55,超级好用，热的快有用的快下手。,,,,
584717000000,1,review-1119290591764,2021年01月10日 22:26,杠子质量不错 试了一下加热挺快 用段时间看看,,,,
584717000000,1,review-1118033996650,2021年01月10日 11:06,比普通杠子就长一点点🤏,,,,
584717000000,1,review-1117365209868,2021年01月02日 10:09,每个都热，很好的杠子，升温快推荐购买！,,,,
584717000000,1,review-1117453555149,2020年12月27日 19:07,挺好，可以烫羊毛卷了,,,,
584717000000,1,review-1116335130950,2020年12月21日 22:03,收到了挺好的！回来就试了一下！受热很快没根都发热OK有需要下次再来买,,,,
584717000000,1,review-1115505006271,2020年12月16日 11:40,发热挺快,,,,
584717000000,1,review-1112637969537,2020年11月28日 20:10,此用户没有填写评价。,,,,
584717000000,1,review-1112637969538,2020年11月28日 20:10,此用户没有填写评价。,,,,
584717000000,1,review-1112637969540,2020年11月28日 20:10,加热速度还行，还没有用，试试加热好坏，感觉还可以，不算贵比以前便宜很多，,,,,
584717000000,1,review-1112357923400,2020年11月21日 19:43,质量可以 发货快,,,,
584717000000,1,review-1112357923403,2020年11月21日 19:43,质量很好 收到就检查了全部都加热正常 加长型的很方便,,,,
584717000000,1,review-1108956653389,2020年11月07日 15:37,很好，非常好用,,,,
584717000000,1,review-1105830253100,2020年10月26日 10:38,🌈质量很好，买的很合我心意💕，棒棒哒！✨需要的亲们可以放心购买,,,,
584717000000,1,review-1104708471512,2020年10月13日 18:13,此用户没有填写评价。,,,,
584717000000,1,review-1102226057772,2020年09月29日 21:16,暂时好评！用了先追评,,,,
584717000000,1,review-1101228880674,2020年09月24日 23:40,物超所值，良心卖家。,,,,
PRODINFO,¥13.00,8.8,173,"优惠
淘金币可抵0.26元
 80元店铺优惠券，满1000元可用 领取
 60元店铺优惠券，满698元可用 领取",,收藏宝贝 (254人气),快递 免运费 ,7天无理由
591451000000,1,review-1124056075651,2021年02月27日 15:06,此用户没有填写评价。,,,,
591451000000,1,review-1122997799988,2021年02月13日 17:17,可以。建议刷子毛稍微再硬一点点就好,,,,
591451000000,1,review-1122365159606,2021年02月06日 09:28,包装不错哦，稍微有点掉毛哦。,,,,
591451000000,1,review-1122294619552,2021年02月05日 14:31,拿起来很有手感，就是毛毛太软了。,,,,
591451000000,1,review-1121037800260,2021年02月04日 23:15,不错，密且柔软，赞！,,,,
591451000000,1,review-1120955964384,2021年02月04日 10:53,还没用，看起来不错。便宜还包邮，必须好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评,,,,
591451000000,1,review-1120683148485,2021年02月01日 20:21,這是午麼鬼， 第一次只掃了三兩下掉毛掉這樣， 浪費金錢！！,,,,
591451000000,1,review-1120641308675,2021年02月01日 14:56,这个毛毛刷，可真不小，好评！,,,,
591451000000,1,review-1121740835178,2021年01月31日 18:19,除了有点味，,,,,
591451000000,1,review-1120931357747,2021年01月31日 14:37,已收到质量很好很满意！快递服务态度好！,,,,
591451000000,1,review-1120922198374,2021年01月27日 21:02,好，很好，非常好。,,,,
591451000000,1,review-1119949573706,2021年01月22日 23:06,好用,,,,
591451000000,1,review-1119620214281,2021年01月16日 17:24,又拍了一个，祝卖家生意兴隆，毛很软哦,,,,
591451000000,1,review-1119954767835,2021年01月16日 14:18,刷毛不是羊毛的，我理解错了。,,,,
591451000000,1,review-1119577122437,2021年01月16日 12:15,看样子还行，没用过呢，等用了再追评吧,,,,
591451000000,1,review-1118861913371,2021年01月13日 17:45,毛刷质量很好，很柔软！！！,,,,
591451000000,1,review-1117338809842,2021年01月01日 22:46,刷头发挺干净的价格也便宜。,,,,
591451000000,1,review-1116550344879,2020年12月29日 18:46,简单实用的毛刷，自己在家理发用很方便,,,,
591451000000,1,review-1117328811366,2020年12月26日 19:00,宝贝收到啦。质量挺好的，特别实用，非常喜欢，值得拥有。好评！,,,,
591451000000,1,review-1115202221802,2020年12月16日 19:14,软毛刷材质和做工都优质，满意，全五星。,,,,
591451000000,2,review-1115590414622,2020年12月16日 19:04,很软和，摸着很舒服，比海棉强多了,,,,
591451000000,2,review-1113751417441,2020年12月06日 14:35,够大的 挺软和,,,,
591451000000,2,review-1111164087180,2020年11月14日 09:43,店家人很好的，东西也超级棒，所以，，，终于收 到我需要的宝贝了，东西很好，价美物廉，谢谢掌 柜的！说实在，这是我淘宝购物来让我最满意的 次购物。无论是掌柜的态度还是对物品，我都非常 满意的。掌柜态度很专业热情，有问必答，回复也 很快，我问了不少问题，他都不觉得烦，都会认真 回答我，这点我向掌柜表示由衷的敬意，这样的好 掌柜可不多。再说宝贝，正是我需要的，收到的时 候包装完整，打开后让我惊喜的是，宝贝比我想象 中的还要好！不得不得竖起大拇指。下次需要的时 候我还会再来的，到时候麻烦掌柜给个优惠哦,,,,
591451000000,2,review-1110439914190,2020年11月11日 19:46,还不错质量可以,,,,
591451000000,2,review-1106927475154,2020年10月28日 22:53,非常好用，清理的很干净。,,,,
591451000000,2,review-1106677019069,2020年10月27日 10:34,十分满意的一次购物,,,,
591451000000,2,review-1104457619123,2020年10月11日 20:54,此用户没有填写评价。,,,,
591451000000,2,review-1103694234940,2020年10月08日 20:07,挺大的，柔软,,,,
591451000000,2,review-1100039163852,2020年09月08日 14:38,价格实惠，毛刷柔软，发货快好评！,,,,
591451000000,2,review-1099428251198,2020年09月03日 20:23,很不错，软毛很柔软，很好用呢,,,,
PRODINFO,¥38.00-568.00,,32,"优惠
淘金币最高可抵商品价 3%
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (57人气),快递 免运费 ,7天无理由
631639000000,1,review-1123698162385,2021年02月27日 18:14,之前买的盒子发来就磕坏了，特意和店家提示了包装。收到之后非常好！,,,,
631639000000,1,review-1122839128408,2021年02月27日 15:41,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1124056875941,2021年02月27日 15:12,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1123655230743,2021年02月27日 10:52,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1121390520397,2021年02月08日 14:17,喜欢,,,,
631639000000,1,review-1121620950492,2021年02月02日 19:21,高端大气上档次,,,,
631639000000,1,review-1123512710071,2021年02月25日 15:20,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1123512710068,2021年02月25日 15:20,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1123885143460,2021年02月25日 14:41,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1123441026544,2021年02月24日 17:41,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1122597820484,2021年02月24日 17:22,"评价方未及时做出评价,系统默认好评!",,,,
631639000000,1,review-1122597820491,2021年02月24日 17:22,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥24.00-85.00,,7,"优惠
淘金币最高可抵商品价 3%
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (33人气),快递 ¥10.00 ,7天无理由
625399000000,1,review-1111345487088,2020年11月15日 11:31,铅块做工精细专业，穿孔的大小合适方便调换。,,,,
625399000000,1,review-1111345487087,2020年11月15日 11:31,这个铅块质量好我才回购让我无可挑剔。,,,,
625399000000,1,review-1110080469519,2020年11月11日 21:04,配重很漂亮,,,,
625399000000,1,review-1102703350325,2020年09月30日 22:04,包胶配重铅块表面光滑有弹性，质量好。,,,,
625399000000,1,review-1123572987914,2021年02月21日 18:20,"评价方未及时做出评价,系统默认好评!",,,,
625399000000,1,review-1123138714621,2021年02月20日 22:11,"评价方未及时做出评价,系统默认好评!",,,,
625399000000,1,review-1123138619254,2021年02月15日 17:22,"评价方未及时做出评价,系统默认好评!",,,,
625399000000,1,review-1121767244007,2021年02月13日 12:48,此用户没有填写评价。,,,,
625399000000,1,review-1121763468035,2021年02月13日 12:00,"评价方未及时做出评价,系统默认好评!",,,,
625399000000,1,review-1121668064648,2021年02月12日 01:44,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥109.00,,11,"优惠
淘金币可抵3.27元
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (94人气),快递 ¥10.00 ,7天无理由
586650000000,1,review-1124013991013,2021年02月27日 00:01,此用户没有填写评价。,,,,
586650000000,1,review-1101757230451,2020年09月23日 21:31,质量不错，比较厚实,,,,
586650000000,1,review-1100695804706,2020年09月20日 23:45,很好看，一眼就能分出哪个是我的湿衣，质量很好。挂调节器也方便了。,,,,
586650000000,1,review-1123494098950,2021年02月25日 12:11,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1123712823973,2021年02月23日 14:52,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1121217290718,2021年01月30日 13:52,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1119269975865,2021年01月10日 19:10,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1118666831079,2021年01月06日 10:33,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1118033627479,2021年01月01日 13:31,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1117583031899,2020年12月28日 19:01,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1117387443591,2020年12月27日 11:11,"评价方未及时做出评价,系统默认好评!",,,,
586650000000,1,review-1115027778743,2020年12月13日 16:15,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥220.00-230.00,,2,"优惠
淘金币最高可抵商品价 3%
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (531人气),快递 ¥12.00 ,7天无理由
529515000000,1,review-1123348129461,2021年02月28日 16:21,"评价方未及时做出评价,系统默认好评!",,,,
529515000000,1,review-1123494098952,2021年02月25日 12:11,"评价方未及时做出评价,系统默认好评!",,,,
529515000000,1,review-1122592669306,2021年02月19日 11:31,"评价方未及时做出评价,系统默认好评!",,,,
529515000000,1,review-1122592669299,2021年02月19日 11:31,"评价方未及时做出评价,系统默认好评!",,,,
529515000000,1,review-1120791745379,2021年01月30日 11:56,此用户没有填写评价。,,,,
529515000000,1,review-1119065423530,2021年01月09日 08:39,此用户没有填写评价。,,,,
529515000000,1,review-1117730025093,2021年01月04日 23:17,此用户没有填写评价。,,,,
529515000000,1,review-1114922930512,2020年12月13日 09:19,"评价方未及时做出评价,系统默认好评!",,,,
529515000000,1,review-1113616700569,2020年12月08日 20:40,"评价方未及时做出评价,系统默认好评!",,,,
529515000000,1,review-1113668721009,2020年12月05日 18:48,此用户没有填写评价。,,,,
PRODINFO,¥5.00-650.00,,5,"优惠
淘金币最高可抵商品价 3%
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (988人气),快递 ¥12.00 ,7天无理由
537374000000,1,review-1122902096505,2021年02月28日 12:34,此用户没有填写评价。,,,,
537374000000,1,review-1121617281449,2021年02月06日 14:20,"评价方未及时做出评价,系统默认好评!",,,,
537374000000,1,review-1120292508638,2021年01月29日 15:44,做工非常好，面型贴合，新一代大神款，颜色超赞,,,,
537374000000,1,review-1120292508634,2021年01月29日 15:44,做工非常好，面型贴合，新一代大神款，😍,,,,
537374000000,1,review-1120292508637,2021年01月29日 15:44,做工非常好，面型贴合，新一代大神款，满意,,,,
537374000000,1,review-1121042035247,2021年01月25日 17:48,收到Aqualung 面镜实品，做工非常棒，也贴合脸形；等天气暖和后下水试试，不知道可不可以配度数的镜片,,,,
537374000000,1,review-1121042035246,2021年01月25日 17:48,收到Aqualung 面镜实品，做工非常棒，也贴合脸形；等天气暖和后下水试试，这个是我自己用的,,,,
537374000000,1,review-1121042035245,2021年01月25日 17:48,收到实品，做工非常棒，也贴合脸形；等天气暖和后下水试试，这个是给妹子用的,,,,
537374000000,1,review-1119763856622,2021年01月24日 22:17,面镜容量很低，但是有不影响睫毛,,,,
